1.751095592703803550e-01 1.151907050425100110e+00 6.563661129802776939e-01 3.376673937902789913e-01 5.440437474477118895e-01 -3.396303545240687005e-01 -1.658264959591315701e-01 6.861659771706982713e-01 -1.166278320733087626e-01 -2.345574450055509449e-02 -3.705778408867471119e-01 -4.984631691574573087e-02 -6.006197752407008705e-01 -6.288704563019682503e-01 -4.486375360688460989e-01 4.876058841801904631e-01 -5.852352514112197923e-01 1.787275687676335434e-01 -2.138845643245649436e-02 -2.016576786052720893e-01 -4.990310566740333020e-01 7.190665374918807640e-01 -4.851405092345525416e-01 -4.784201431213890299e-01 3.773620619148639888e-01 -5.278068812956583367e-01 6.774541589370915162e-02 -2.695030895112548452e-01 -7.449778009231394771e-01 2.301302896129631403e-01 9.118726104240151287e-01 -4.751147850817616369e-01 -8.259052855353050671e-01 -4.719250810862000711e-01 9.737123939399804362e-01 1.966493971844344435e-01 2.388997318290566330e-01 4.631972706322058375e-01 -7.788199666685270417e-01 8.140696742217328197e-01 5.264472733306743146e-01 5.415720562505255131e-01 -6.762088722952265263e-01 -7.010844345007973821e-01 1.273005280202864631e-01 1.005355270464948145e-02 -4.038412947157565824e-02 4.648489712850320532e-02 1.207609954705686078e-01 6.934772214305061355e-02
2.373767915793446592e-01 9.717276049881976574e-01 6.831959860962210085e-01 4.797451317056929398e-01 5.561588877469657577e-01 -3.258989920806709684e-01 -1.932161785669123388e-01 8.096535388576576731e-01 -4.444261632816957630e-01 -5.321355541235824743e-02 -3.008604820232740340e-01 1.237129930886980006e-01 -5.111564108805797257e-01 -6.334951008427324171e-01 -2.824470739780974848e-01 1.865607070641545906e-01 -9.027298108264654175e-01 8.584888876660800965e-04 1.100430660233041834e-02 -2.868148176180060349e-01 -5.706655336540878976e-01 6.928226257597391857e-01 -9.157798047694938326e-01 -2.828588895252829305e-01 2.972164476514335685e-01 -5.387890959065763097e-01 3.324229871002734038e-01 -1.267427961708386674e-01 -6.450234490676193255e-01 2.297038165904084217e-01 7.798157849211064807e-01 -4.767109922869761651e-01 -7.368143098822018677e-01 -5.819101891693135853e-01 8.029462585442990186e-01 1.638628961689685137e-01 2.706477267183324265e-01 5.902192254186525711e-01 -4.491372543653434080e-01 8.902411569658069679e-01 4.060662200402888611e-01 5.657955934502074680e-01 -7.111587901184428517e-01 -5.133583679552817802e-01 2.650106252635034965e-01 -8.190853090860371333e-02 -3.114577630062558347e-02 2.801560880608152670e-01 4.954947170466633688e-02 8.646501142389335925e-02
1.322240054971193235e-01 1.100448335170626235e+00 5.984295249340250145e-01 6.206826775491028902e-01 5.395290994920183270e-01 -1.080551388925320294e-01 -3.569282303544772383e-01 9.279931329981760957e-01 -8.890032812928824052e-03 -5.283161990575199057e-02 -3.085717957320145977e-01 -6.958634414955196940e-03 -5.237748151702642518e-01 -6.575884752965953650e-01 -5.764637236460845582e-01 3.187515663380878772e-01 -5.480071338304006723e-01 1.936833135903959502e-01 -6.900857113356782813e-02 -2.607193098234870110e-01 -3.102042913398584956e-01 7.550875795217639741e-01 -7.112334483079031378e-01 -3.948982376825184160e-01 3.393215649559814251e-01 -6.802533490226534418e-01 8.286128934028100246e-02 -3.386459613906461219e-01 -6.741429202852521341e-01 1.633779837330720797e-01 9.928632214261500222e-01 -4.973573108419186983e-01 -8.445105576572423667e-01 -3.617684406817682219e-01 1.066443699085842356e+00 3.212126534529213262e-01 3.214542328247141367e-01 4.991166017592295057e-01 -5.460889598140780121e-01 8.150495867408332762e-01 6.067484960488072065e-01 7.152943199001585706e-01 -6.619081874390058129e-01 -6.618699207006680796e-01 2.124740537833095522e-01 -2.640168469421090916e-02 -1.173405590866003628e-01 1.176810132259290820e-01 1.066771665689326132e-01 4.918683261952851854e-03
1.782772840606550446e-01 8.489244016288466366e-01 5.166637096528428064e-01 6.331250886303080305e-01 5.236167936558181468e-01 -2.794955203815270295e-01 -1.113977469144452476e-01 9.406720457368892285e-01 -2.182897395578621003e-01 7.784400388852281971e-02 -2.096737380393239036e-01 -5.173141722050719760e-02 -6.994287775872378710e-01 -5.529331391841021404e-01 -5.854270835936702388e-01 3.369878113525087149e-01 -6.706802254540431552e-01 1.080994547993078536e-01 -8.353996646868122253e-03 -1.640998013617374629e-01 -3.329162210284866141e-01 9.013671254063079230e-01 -5.591185428877019081e-01 -2.172163204314096208e-01 1.639429225060579087e-01 -4.845054233632279939e-01 2.514006008282362314e-01 -3.077372711040763931e-01 -7.363476528219041750e-01 2.143373533731472991e-01 7.102216191248880151e-01 -5.989912675086481730e-01 -6.669838445138830396e-01 -5.383861285288580323e-01 9.481999698959376888e-01 2.258232159650995774e-01 3.163412580826162612e-01 5.801273023208610713e-01 -5.787816644239024422e-01 7.306540618904879825e-01 5.053265685249010986e-01 6.108308671015222346e-01 -5.752799139288798935e-01 -6.744016821035616616e-01 2.420096222967094424e-01 1.666468588103586501e-01 -2.416962988057358083e-04 1.362445890892690636e-01 -8.278377366982814234e-02 -6.649058351893870344e-02
7.687710327819631539e-02 8.991556076236064676e-01 4.276223255599964079e-01 8.828815592379991584e-01 6.485221269205715400e-01 -4.943155744796451923e-01 -4.560058114426809861e-01 -1.101059122174462453e-02 3.627099090826410577e-01 -4.764264782535695408e-01 -6.142811104835963487e-01 -2.673171321871445905e-01 -7.885533062293483830e-01 -6.998436224039937814e-01 -5.476595889072076728e-01 9.626321968967920251e-01 -3.508281864204225164e-01 -3.090356576765951324e-01 1.415701841846336573e-01 1.207729860397289690e-01 -6.357727741591543413e-01 9.062832198774944947e-01 -1.019014638011832147e-01 -8.343286363919327764e-01 -3.439283066332660121e-01 2.664769685503887153e-01 2.474464249653730019e-01 -2.394661967100688779e-02 3.085311614528170043e-01 7.225302197410090610e-01 8.869716247092140904e-01 2.770093982622990336e-01 -3.617606664945705597e-01 -6.337956273282584485e-01 9.413776380837600710e-01 4.896556435939365681e-02 -7.201014007821045400e-03 8.566245484254045306e-02 -6.653568303849697330e-01 1.048884345425114217e+00 1.216624690189704316e-01 5.633837606378157004e-01 -6.275728041218120445e-01 -7.002872975406041478e-01 -3.740756673660400322e-02 3.706190905059038032e-01 1.147231524379130341e-01 5.567937498581949640e-01 -3.134282907403417306e-01 -3.948735105237548004e-01
2.918416518205965704e-01 1.148959149624836584e+00 4.349073352452515473e-01 3.814016613233101594e-01 4.944626053552673151e-01 -2.579489494255248205e-01 -4.111232479181257671e-01 7.884755623039646499e-01 -4.282670146637619635e-02 -6.999450219485221780e-02 -6.532514079672259166e-01 3.630085041162500054e-02 -5.870304944416053772e-01 -6.289936910087795541e-01 -3.079409697800057910e-01 4.172696506454759979e-01 -5.990468118322402891e-01 1.131155494643380360e-01 2.927388835025037175e-02 -4.204807011252112980e-01 -4.229930659328681175e-01 8.432169386359801289e-01 -5.578111951432693782e-01 -6.232557791889425935e-01 3.178223799970015806e-01 -4.974128870021603532e-01 4.011917587178814512e-04 -2.780104409119776299e-01 -6.924601987945704362e-01 2.006667663422521675e-01 1.000714000680654747e+00 -6.302934670076805190e-01 -9.650303618070036338e-01 -4.095325171683564247e-01 1.083844408410517435e+00 1.340527514402234388e-01 3.587156935644094102e-01 4.381563319683214885e-01 -6.863955525434769500e-01 1.013489937371964134e+00 5.969220428774479892e-01 5.912215444794014507e-01 -6.513461194637136797e-01 -5.399559072133652826e-01 -9.802418794265476548e-03 -3.149839620888559427e-02 -1.635552689082342137e-01 6.227151663735300269e-02 1.802858217398816687e-01 -5.193901258406211779e-02
5.944333340660169773e-02 1.062123014915073549e+00 7.690924264129145316e-01 3.997180726885839475e-01 6.227032194949705390e-01 -2.695535183345303953e-01 -1.440513312247992117e-01 1.020882502274492065e+00 -1.519839382098837899e-01 9.350525766970169128e-02 -2.600781325544109790e-01 1.626849008495958038e-01 -6.519830302789908494e-01 -5.458425226791419060e-01 -5.071570309902460050e-01 2.428958082483069214e-01 -5.896827446715041665e-01 1.214169313098632241e-01 5.602062771543741410e-02 -1.602652033236366680e-01 -4.458649877993763888e-01 8.757531629068850965e-01 -8.357671897569451946e-01 -3.722489838003809615e-01 2.134030651943185086e-01 -5.283801255240480055e-01 2.359321144353316579e-01 -2.505487558010718319e-01 -7.365861929321235735e-01 2.548541301615631638e-01 8.295928121307601932e-01 -5.760391162041760271e-01 -6.857616461400127816e-01 -5.209325282248334910e-01 9.972392340124325294e-01 3.086872946574600318e-01 2.182584023577723575e-01 4.699177339545850818e-01 -5.731403383344522151e-01 9.314123166497052519e-01 5.166780985566233886e-01 6.725475721225184778e-01 -8.157918513912078007e-01 -7.343071020398880266e-01 2.374410019195704324e-01 -2.209031075794351887e-02 -1.040966719221224773e-01 2.848025723295045664e-01 1.155368357084451264e-01 -4.815774873245719234e-02
4.048744426297248150e-02 1.217161424563848238e+00 6.541698284605318436e-01 3.903196625927551344e-01 1.016731277786618870e+00 -2.427919255125512432e-01 -9.166362137085647468e-03 7.866595016733898271e-01 -2.022486671341293396e-01 -7.359818040682501381e-03 -2.124870906978243712e-01 3.391160675377093425e-01 -7.180395516666145950e-01 -5.028116652816256860e-01 -5.287226007739247446e-01 4.230748670179002580e-01 -7.657803841651599219e-01 6.384894857841905136e-02 1.753174887435203499e-02 -1.925532944639287425e-01 -7.651912283265724923e-01 9.346676610084729830e-01 -9.415236954503043432e-01 -3.648970311145173784e-01 1.471410732929180065e-01 -6.254341976892450194e-01 1.694776816045483747e-01 -3.735863431931468748e-01 -6.928984859155039588e-01 1.227130330406988462e-01 6.469956429375272045e-01 -4.956334560262134481e-01 -6.028277132430048812e-01 -6.409478755953287310e-01 9.553103927863304534e-01 4.026458607939458756e-01 1.496890284531039450e-01 6.413299501590485896e-01 -8.257412507500431209e-01 7.744174353039220415e-01 4.194165437929331386e-01 8.058753108169351975e-01 -5.647366961660419404e-01 -5.174313151039778846e-01 -5.447872217422936036e-02 1.401930739221607033e-02 -5.717966970351524847e-02 2.540867125897480205e-01 2.433906889500046106e-02 1.499991195356250584e-01
1.160459976037428037e-01 1.103410721293676566e+00 6.483496144729010702e-01 2.920037167449802129e-01 5.044871239898811588e-01 -2.559561350899521859e-01 -2.238284122761262374e-01 8.307285473201956316e-01 -5.595177555998587238e-03 -1.139824519400033098e-01 -2.626902825271347774e-01 -6.881034584804361642e-02 -7.130923617875617460e-01 -5.645986811169201314e-01 -3.857184321562439622e-01 2.604871449244536841e-01 -5.982635293031942636e-01 4.473677715248779857e-02 4.688778699323001287e-02 -4.043404867761803828e-02 -6.136831830274862565e-01 8.732460434204908362e-01 -5.503959955933939163e-01 -5.923574964319932024e-01 4.121305219880903037e-01 -5.928622616781363819e-01 1.487990787300967344e-01 -1.266243824814466401e-01 -7.759094005810203143e-01 7.619266034235713803e-02 8.449303979210879278e-01 -5.170855524236721568e-01 -6.424171002304872591e-01 -5.172558790447691068e-01 9.177871485408265473e-01 2.852867278488098735e-01 1.266998988039647334e-01 4.333337448203521403e-01 -7.024430128363553516e-01 7.363692832103559960e-01 3.739196258259246397e-01 5.387505288841454298e-01 -6.877023141156206609e-01 -5.490459446676533295e-01 7.350344361102975621e-03 -7.616634859360175980e-02 7.530860610871598082e-02 1.706995709289600704e-01 2.016079597354894226e-01 -5.692017939397651938e-02
3.569265021592837872e-01 9.452271257836359908e-01 5.194765349949113098e-01 -4.160361101883713886e-01 8.134472897545078074e-02 -5.561730162504807673e-01 -1.083801415120053818e-01 1.307550746555806942e+00 1.457591823132665665e-01 3.558405751461667793e-02 -1.121012284307473239e+00 4.998851838257489244e-01 -5.825535179383277695e-01 -8.407683379790931166e-01 3.635759005273636046e-01 7.239675985400182423e-01 -5.272503537583465016e-01 1.058398330337000148e+00 3.925336406150359281e-02 -4.862191376403306453e-01 -8.793781746167905755e-01 9.372294764461727157e-01 -5.445925908727361486e-01 -5.099713502616968208e-01 4.576615565448376999e-01 -6.162650680215981946e-01 4.484596675388025089e-01 -2.504940359826893226e-01 -3.522688924751621320e-01 1.496257507545465937e-01 1.425462332261474785e+00 -7.652797020365655900e-01 -9.665640987987791366e-01 1.848301329939817661e-01 1.197612431636996266e+00 -6.224971557137597838e-02 -8.487941894559165867e-02 9.999210908500755224e-02 -7.557775857678706855e-01 1.359526434749923185e+00 7.735556086928768726e-01 2.682618847019343500e-01 -3.476401181572147947e-01 -7.187534059194186087e-01 2.918584914138671604e-01 3.600268963822425006e-01 -1.212349987729062495e-01 2.208448280421889884e-02 3.233508013929301539e-01 2.056241226357742868e-01
